Time (seconds),Healing Percentage (%)
0.0,0.0
35000.0,25.227534518328078
70000.0,29.06296251509118
105000.0,31.705337114599658
140000.0,33.70923863955312
175000.0,35.47528801194005
210000.0,36.97792125813107
245000.0,38.38003497387162
280000.0,39.76601091037907
315000.0,40.95981321011044
350000.0,42.202211496462546
385000.0,43.455746498565844
420000.0,44.495903187906556
455000.0,45.631030456986764
490000.0,46.853143982673565
525000.0,47.80667211969645
560000.0,48.86161510979013
595000.0,50.080060029321594
630000.0,50.988149244110424
665000.0,51.959937348000295
700000.0,53.101168653018604
735000.0,54.074926269260146
770000.0,54.97076170171249
805000.0,56.014224088079786
840000.0,57.092321138609236
875000.0,57.91401347259901
910000.0,58.859763329833015
945000.0,59.94573668502735
980000.0,60.80401002180257
1015000.0,61.653982438062904
1050000.0,62.62021668564248
1085000.0,63.65397504944236
1120000.0,64.41379230431878
1155000.0,65.26909790728872
1190000.0,66.24201097594504
1225000.0,67.1504239753039
1260000.0,67.90570332255628
1295000.0,68.7539418126876
1330000.0,69.69098719898732
1365000.0,70.53577783971271
1400000.0,71.26848095720906
1435000.0,72.0825679659905
1470000.0,72.95063892687482
1505000.0,73.77252046596776
1540000.0,74.47131861241981
1575000.0,75.24748773792386
1610000.0,76.06993579798157
1645000.0,76.88626265126652
1680000.0,77.57384057211169
1715000.0,78.31146717106284
1750000.0,79.09621896024534
1785000.0,79.86209745517459
1820000.0,80.5937008447997
1855000.0,81.28865934063678
1890000.0,82.04203319855048
1925000.0,82.7548394448654
1960000.0,83.5400662668948
1995000.0,84.19013656561935
2030000.0,84.90132802402397
2065000.0,85.57266643158552
2100000.0,86.29511992273291
2135000.0,87.01899817055899
2170000.0,87.67730377867123
2205000.0,88.31270956881065
2240000.0,88.97282367531056
2275000.0,89.69444035481679
2310000.0,90.37012616797352
2345000.0,90.95017424234975
2380000.0,91.54735461485353
2415000.0,92.19763933861627
2450000.0,92.90120084857935
2485000.0,93.42351841125306
2520000.0,93.95241436361805
2555000.0,94.52143793312128
2590000.0,95.04249964977801
2625000.0,95.60171233285108
2660000.0,95.93090268174448
2695000.0,96.25269346753319
2730000.0,96.60206728396527
2765000.0,96.98206858321343
2800000.0,97.3341355214154
2835000.0,97.61528061800779
2870000.0,97.91969668574396
2905000.0,98.25004824001162
2940000.0,98.59251548544064
2975000.0,98.82733195936335
3010000.0,99.08136659117275
3045000.0,99.35687183645229
3080000.0,99.58439250592536
3115000.0,99.75721074292397
3150000.0,99.94307970025899
3185000.0,100.0
3220000.0,100.0
3255000.0,100.0
3290000.0,100.0
3325000.0,100.0
3360000.0,100.0
3395000.0,100.0
3430000.0,100.0
3465000.0,100.0
3500000.0,100.0
